date;link;name;where;price;perm;rooms;sqm;who
20230802;/pl/oferta/nieruchomosc-do-generalnego-remontu-ID4mkJE;Nieruchomość do generalnego remontu;Stare Polesie, Polesie, Łódź, łódzkie;250 000 zł;4386 zł/m²;3 pokoje;57 m²;Oferta prywatna
20230802;/pl/oferta/4-pokoje-oddzielna-kuchnia-duza-loggia-zielen-ID4mx9S;4 pokoje+oddzielna kuchnia+duża loggia (zieleń!);al. Ks. Kardynała Stefana Wyszyńskiego, Retkinia, Polesie, Łódź, łódzkie;425 000 zł;6684 zł/m²;4 pokoje;63.58 m²;Dobry AgentBiuro nieruchomości
20230802;/pl/oferta/roi-ponad-13-swietna-lokalizacja-ID4mfos;Roi ponad 13% Świetna lokalizacja !!;ul. Janusza Korczaka, Ruda Pabianicka, Górna, Łódź, łódzkie;2 200 000 zł;1467 zł/m²;10+ pokoi;1500 m²;Oferta prywatna
20230802;/pl/oferta/mieszkanie-na-sprzedaz-osiedle-jarzebinowe-ID4m8i2;Mieszkanie na sprzedaż - Osiedle Jarzębinowe;ul. Okopowa, Marysin Doły, Bałuty, Łódź, łódzkie;465 552 zł;12 200 zł/m²;2 pokoje;38.16 m²;Oferta prywatna
20230802;/pl/oferta/2-pokoje-w-centrum-lodzi-ID4m93U;2 pokoje w centrum Łodzi;ul. Jana Kilińskiego 43, Centrum, Śródmieście, Łódź, łódzkie;30 000 zł;857 zł/m²;2 pokoje;35 m²;Biuro nieruchomości
20230802;/pl/oferta/apartament-128-m2-wyjatkowa-przestrzen-ID4mkEX;Apartament 128 m2, wyjątkowa przestrzeń;Stare Chojny, Górna, Łódź, łódzkie;846 000 zł;6609 zł/m²;3 pokoje;128 m²;Oferta prywatna
20230802;/pl/oferta/mieszkanie-2-pokojowe-echoboho-ID4llqw;mieszkanie 2 pokojowe EchoBoho;Fabryczna, Śródmieście, Łódź, łódzkie;405 000 zł;9419 zł/m²;2 pokoje;43 m²;Oferta prywatna
20230802;/pl/oferta/mieszkanie-na-sprzedaz-zagajnikowa-apartamenty-ID4m8g7;Mieszkanie na sprzedaż - Zagajnikowa Apartamenty;ul. Zagajnikowa, Marysin Doły, Bałuty, Łódź, łódzkie;471 286 zł;12 200 zł/m²;2 pokoje;38.63 m²;Oferta prywatna
20230802;/pl/oferta/4-pokojowe-mieszkanie-89m2-loggia-ID4mv6z;4-pokojowe mieszkanie 89m2 + loggia;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;698 724 zł;7800 zł/m²;4 pokoje;89.58 m²;SGIInwestycja deweloperska
20230802;/pl/oferta/3-pokojowe-mieszkanie-68m2-loggia-bez-prowizji-ID4iKNO;3-pokojowe mieszkanie 68m2 + loggia Bez Prowizji;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;603 416 zł;8800 zł/m²;3 pokoje;68.57 m²;SGIInwestycja deweloperska
20230802;/pl/oferta/2-pokojowe-mieszkanie-47m2-loggia-bez-prowizji-ID4mv6A;2-pokojowe mieszkanie 47m2 + loggia Bez Prowizji;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;410 220 zł;8600 zł/m²;2 pokoje;47.7 m²;SGIInwestycja deweloperska
20230802;/pl/oferta/mieszkanie-lodz-srodmiescie-ID4m3KK;Mieszkanie - Łódź Śródmieście;ul. Piotrkowska, Centrum, Śródmieście, Łódź, łódzkie;350 000 zł;6880 zł/m²;2 pokoje;50.87 m²;Ubuntu nieruchomościBiuro nieruchomości
20230802;/pl/oferta/znajdz-swoj-dom-w-tym-pieknym-mieszkaniu-z-tarasem-ID4m3Tu;Znajdź swój dom w tym pięknym mieszkaniu z tarasem;ul. Emilii Sczanieckiej, Stare Chojny, Górna, Łódź, łódzkie;639 000 zł;6841 zł/m²;3 pokoje;93.41 m²;Ubuntu nieruchomościBiuro nieruchomości
20230802;/pl/oferta/4-pokojowe-mieszkanie-82m2-loggia-bez-prowizji-ID4c8dr;4-pokojowe mieszkanie 82m2 + loggia Bez Prowizji;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;704 650 zł;8500 zł/m²;4 pokoje;82.9 m²;SGIInwestycja deweloperska
20230802;/pl/oferta/aktualne-stan-deweloperski-m-naziemne-winda-ID4loD8;Aktualne. Stan deweloperski. M. naziemne. Winda;Odbierz klucze już dziś. Doskonały widok z okien, Politechniczna, Polesie, Łódź, łódzkie;379 000 zł;9210 zł/m²;2 pokoje;41.15 m²;Nieruchomości PlusBiuro nieruchomości
20230802;/pl/oferta/przytulne-m-z-klimatyzacja-do-wprowadzenia-ID4mkoF;Przytulne M z klimatyzacją do wprowadzenia;ul. Traktorowa, Teofilów Przemysłowy, Bałuty, Łódź, łódzkie;276 000 zł;7360 zł/m²;2 pokoje;37.5 m²;Modern BrokerBiuro nieruchomości
20230802;/pl/oferta/klucze-od-zaraz-trzy-balkony-blisko-park-podolski-ID4mp5r;KLUCZE OD ZARAZ Trzy balkony. Blisko Park Podolski;Widzew Wschód, Widzew, Łódź, łódzkie;608 088 zł;7800 zł/m²;4 pokoje;77.96 m²;BIURO SPRZEDAŻY DEWELOPERABiuro nieruchomości
20230802;/pl/oferta/dla-rodziny-4-pokoje-z-balkonem-57m2-ul-wici-ID4mvZU;dla rodziny/4 pokoje z balkonem/57m2/ul. Wici;ul. Wici, Teofilów, Bałuty, Łódź, łódzkie;569 000 zł;9965 zł/m²;4 pokoje;57.1 m²;N-HOME NieruchomościBiuro nieruchomości
20230802;/pl/oferta/m3-2pokoje-gorna-chojny-kurczaki-iczmp-stawy-jana-ID4mqTK;M3 2pokoje Górna Chojny Kurczaki ICZMP Stawy Jana;ul. Gospodarcza, Stare Chojny, Górna, Łódź, łódzkie;390 000 zł;7789 zł/m²;2 pokoje;50.07 m²;MWW MieszkanieBiuro nieruchomości
20230802;/pl/oferta/wyjatkowe-m3-89m2-dwupoziomowe-do-wprowadzenia-ID4lo5x;WYJĄTKOWE!! M3, 89m2 DWUPOZIOMOWE, do wprowadzenia;ul. Łomżyńska, Górniak, Górna, Łódź, łódzkie;598 000 zł;6719 zł/m²;3 pokoje;89 m²;Oferta prywatna
20230802;/pl/oferta/mieszkanie-ul-marynarska-lodz-ID4mvVY;Mieszkanie ul. Marynarska Łódź;ul. Marynarska, Stare Bałuty, Bałuty, Łódź, łódzkie;575 000 zł;9485 zł/m²;2 pokoje;60.62 m²;Oferta prywatna
20230802;/pl/oferta/wygodne-mieszkanie-w-centrum-miasta-1-pietro-ID4lV3k;Wygodne mieszkanie w Centrum Miasta, 1 piętro;ul. Wólczańska, Centrum, Śródmieście, Łódź, łódzkie;570 000 zł;6567 zł/m²;4 pokoje;86.8 m²;Atelier Nieruchomości spółka z ooBiuro nieruchomości
20230802;/pl/oferta/dwupoziomowy-apartament-z-duzym-tarasem-i-balkonem-ID4l2d1;Dwupoziomowy apartament z dużym tarasem i balkonem;"ul. mjr. Jana Piwnika ""Ponurego"", Zarzew, Widzew, Łódź, łódzkie";1 000 000 zł;5695 zł/m²;5 pokoi;175.6 m²;Oferta prywatna
20230802;/pl/oferta/m4-z-kominkiem-ID4mvV3;M4 z kominkiem;Fabryczna Widzew, Widzew, Łódź, łódzkie;315 000 zł;5943 zł/m²;3 pokoje;53 m²;Vero  NieruchomościBiuro nieruchomości
20230802;/pl/oferta/2-pokoje-44m-umeblowane-klima-do-wprowadzenia-ID4ka0Q;2 pokoje 44m, umeblowane, klima, do wprowadzenia;chojny-dąbrowa, Chojny, Górna, Łódź, łódzkie;355 000 zł;8068 zł/m²;2 pokoje;44 m²;Oferta prywatna
20230802;/pl/oferta/2-pokojowe-mieszkanie-39m2-ogrodek-bez-prowizji-ID4iThN;2-pokojowe mieszkanie 39m2 + ogródek Bez Prowizji;ul. Marcina Kasprzaka, Stare Polesie, Polesie, Łódź, łódzkie;404 680 zł;10 150 zł/m²;2 pokoje;39.87 m²;VFM Real EstateInwestycja deweloperska
20230802;/pl/oferta/m3-rozkladowe-ul-sukiennicza-vi-pietro-balkon-ID4mevK;M3 rozkładowe ul. Sukiennicza VI piętro balkon;ul. Sukiennicza, Stare Bałuty, Bałuty, Łódź, łódzkie;280 000 zł;7311 zł/m²;2 pokoje;38.3 m²;Łódzkie Centrum NieruchomościBiuro nieruchomości
20230802;/pl/oferta/4-pokojowe-mieszkanie-84m2-balkon-ID4iTj1;4-pokojowe mieszkanie 84m2 + balkon;ul. Marcina Kasprzaka, Stare Polesie, Polesie, Łódź, łódzkie;734 471 zł;8650 zł/m²;4 pokoje;84.91 m²;VFM Real EstateInwestycja deweloperska
20230802;/pl/oferta/neoteo-nowe-mieszkanie-35-42m2-dostepne-na-juz-ID4llJG;NEOTEO - Nowe mieszkanie 35,42m2 - dostępne na już;ul. Grabieniec, Teofilów, Bałuty, Łódź, łódzkie;280 000 zł;7905 zł/m²;1 pokój;35.42 m²;Oferta prywatna
20230802;/pl/oferta/2-pokoje-pelen-rozklad-do-zamieszkania-wiidzew-ID4mvTI;2 pokoje, pełen rozkład , do zamieszkania, Wiidzew;Widzew Wschód, Widzew, Łódź, łódzkie;389 000 zł;8451 zł/m²;2 pokoje;46.03 m²;WELLHOME NIERUCHOMOŚCIBiuro nieruchomości
20230802;/pl/oferta/mieszkanie-na-osiedlu-mireckiego-park-zdrowie-ID4mktt;Mieszkanie na osiedlu Mireckiego Park Zdrowie;Zdrowie, Polesie, Łódź, łódzkie;285 000 zł;7500 zł/m²;1 pokój;38 m²;Oferta prywatna
20230802;/pl/oferta/2-pokoje-osiedle-majowe-ul-przybyszewskiego-209-ID4mqk5;2 pokoje, Osiedle Majowe, ul. Przybyszewskiego 209;ul. Stanisława Przybyszewskiego, Zarzew, Widzew, Łódź, łódzkie;575 000 zł;10 948 zł/m²;2 pokoje;52.52 m²;Oferta prywatna
20230802;/pl/oferta/mieszkanie-3-pokojowe-na-stokach-ID4l8sS;Mieszkanie 3 - pokojowe na Stokach;Stare Polesie, Polesie, Łódź, łódzkie;369 000 zł;6962 zł/m²;3 pokoje;53 m²;Maxima NieruchomościBiuro nieruchomości
20230802;/pl/oferta/kawalerka-z-widokiem-na-centrum-lodzi-ID4mvRV;Kawalerka z widokiem na centrum Łodzi;ul. Łączna, Chojny, Górna, Łódź, łódzkie;225 000 zł;8523 zł/m²;2 pokoje;26.4 m²;Muvon nieruchomościBiuro nieruchomości
20230802;/pl/oferta/2-pokoje-doly-ID4lEo6;2 pokoje Doły;ul. Bracka, Marysin Doły, Bałuty, Łódź, łódzkie;390 000 zł;7647 zł/m²;2 pokoje;51 m²;Biuro Nieruchomości Kwadrat Iwona MizerskaBiuro nieruchomości
20230802;/pl/oferta/3-pok-ii-garaz-i-komorka-w-cenie-ID4mo0n;3 pok II Garaż i Komórka w cenie!;ul. Pomorska, Mileszki, Widzew, Łódź, łódzkie;875 000 zł;11 364 zł/m²;3 pokoje;77 m²;Home ExpertBiuro nieruchomości
20230802;/pl/oferta/38m-2-pokoje-na-polesiu-ID4mvR6;38m, 2 pokoje na Polesiu.;Ruda Pabianicka, Górna, Łódź, łódzkie;18 000 zł;474 zł/m²;2 pokoje;38 m²;EUREX NIERUCHOMOŚCIBiuro nieruchomości
20230802;/pl/oferta/wysoki-parter-w-bloku-z-cegly-gotowe-do-remontu-ID4mcmZ;Wysoki parter w bloku z cegły, gotowe do remontu;ul. Obywatelska, Nowe Rokicie, Górna, Łódź, łódzkie;289 000 zł;5423 zł/m²;2 pokoje;53.29 m²;Polska Agencja NieruchomościBiuro nieruchomości
20230802;/pl/oferta/swietna-lokalizacja-pieknie-urzadzona-kawalerka-ID4kFOu;świetna lokalizacja/pięknie urządzona kawalerka;ul. 6 Sierpnia, Stare Polesie, Polesie, Łódź, łódzkie;249 000 zł;9222 zł/m²;1 pokój;27 m²;N-HOME NieruchomościBiuro nieruchomości
20230802;/pl/oferta/apatrtament-z-garazem-w-super-lokalizacji-ID4lQ9N;Apatrtament Z Garażem W Super Lokalizacji;ul. Łukowa, Ruda Pabianicka, Górna, Łódź, łódzkie;779 000 zł;8115 zł/m²;3 pokoje;96 m²;Łódzka Giełda NieruchomościBiuro nieruchomości
20230802;/pl/oferta/2-pokoje-do-wykonczenia-bez-prowizji-i-pcc-ID4lQJT;2 Pokoje, Do wykończenia, Bez prowizji i PCC;ul. Piotrkowska 252, Centrum, Śródmieście, Łódź, łódzkie;429 000 zł;10 365 zł/m²;2 pokoje;41.39 m²;Oferta prywatna
20230802;/pl/oferta/4-pokojowe-mieszkanie-92m2-loggia-bez-prowizji-ID4mv5J;4-pokojowe mieszkanie 92m2 + loggia Bez Prowizji;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;830 160 zł;9000 zł/m²;4 pokoje;92.24 m²;SGIInwestycja deweloperska
20230802;/pl/oferta/3-pokojowe-mieszkanie-73m2-loggia-bezposrednio-ID4c8d3;3-pokojowe mieszkanie 73m2 + loggia Bezpośrednio;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;643 368 zł;8811 zł/m²;3 pokoje;73.02 m²;SGIInwestycja deweloperska
20230802;/pl/oferta/2-pokojowe-mieszkanie-47m2-taras-bezposrednio-ID4mv5R;2-pokojowe mieszkanie 47m2 + taras Bezpośrednio;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;381 600 zł;8000 zł/m²;2 pokoje;47.7 m²;SGIInwestycja deweloperska
20230802;/pl/oferta/4-pokojowe-mieszkanie-75m2-3-balkony-ID4ceFQ;4-pokojowe mieszkanie 75m2 + 3 balkony;ul. Hipoteczna, Stare Bałuty, Bałuty, Łódź, łódzkie;Zapytaj o cenę;;4 pokoje;75.9 m²;Maxbud NoveoInwestycja deweloperska
20230802;/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4ceFU;3-pokojowe mieszkanie 55m2 + balkon Bezpośrednio;ul. Hipoteczna, Stare Bałuty, Bałuty, Łódź, łódzkie;Zapytaj o cenę;;3 pokoje;55.58 m²;Maxbud NoveoInwestycja deweloperska
20230802;/pl/oferta/2-pokojowe-mieszkanie-43m2-balkon-bezposrednio-ID4ceFP;2-pokojowe mieszkanie 43m2 + balkon Bezpośrednio;ul. Hipoteczna, Stare Bałuty, Bałuty, Łódź, łódzkie;Zapytaj o cenę;;2 pokoje;43.72 m²;Maxbud NoveoInwestycja deweloperska
20230802;/pl/oferta/4-pokojowe-mieszkanie-73m2-balkon-bez-prowizji-ID4kSEj;4-pokojowe mieszkanie 73m2 + balkon Bez Prowizji;ul. Mania, Zdrowie, Polesie, Łódź, łódzkie;Zapytaj o cenę;;4 pokoje;73.04 m²;Esembla GroupInwestycja deweloperska
20230802;/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-ID4kSDZ;3-pokojowe mieszkanie 66m2 + balkon;ul. Mania, Zdrowie, Polesie, Łódź, łódzkie;Zapytaj o cenę;;3 pokoje;66.64 m²;Esembla GroupInwestycja deweloperska
20230802;/pl/oferta/2-pokojowe-mieszkanie-51m2-balkon-ID4kSEa;2-pokojowe mieszkanie 51m2 + balkon;ul. Mania, Zdrowie, Polesie, Łódź, łódzkie;Zapytaj o cenę;;2 pokoje;51.91 m²;Esembla GroupInwestycja deweloperska
20230802;/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-bez-prowizji-ID4iTih;1-pokojowe mieszkanie 32m2 + balkon Bez Prowizji;ul. Marcina Kasprzaka, Stare Polesie, Polesie, Łódź, łódzkie;336 803 zł;10 450 zł/m²;1 pokój;32.23 m²;VFM Real EstateInwestycja deweloperska
20230802;/pl/oferta/2-pokoje-klucze-sierpien-2023-ID4mqhI;2 pokoje - klucze sierpień 2023;ul. Konstantynowska, Zdrowie, Polesie, Łódź, łódzkie;289 000 zł;8758 zł/m²;2 pokoje;33 m²;Oferta prywatna
20230802;/pl/oferta/teofilow-m3-rydzowa-2-pokoje-pelen-rozklad-balkon-ID4ju6z;Teofilów M3 Rydzowa- 2 pokoje pełen rozkład balkon;ul. Rydzowa, Teofilów, Bałuty, Łódź, łódzkie;243 000 zł;6378 zł/m²;2 pokoje;38.1 m²;Oferta prywatna
20230802;/pl/oferta/biala-kamienica-nowe-mieszkanie-m19-ID4fJQS;Biała Kamienica | nowe mieszkanie M19;ul. płk. dr. Stanisława Więckowskiego, Centrum, Śródmieście, Łódź, łódzkie;790 020 zł;10 800 zł/m²;3 pokoje;73.15 m²;Yuniversal Development Sp. z o.o.Inwestycja deweloperska
20230802;/pl/oferta/apartament-tuwima-sky-3-pokoje-kredyt-2-ID4cQwS;Apartament Tuwima Sky / 3 pokoje / Kredyt 2%;ul. Juliana Tuwima 95, Fabryczna Widzew, Widzew, Łódź, łódzkie;Zapytaj o cenę;;3 pokoje;46.81 m²;HREITInwestycja deweloperska
20230802;/pl/oferta/tuwima-gardens-w-sasiedztwie-2-parkow-kredyt-2-ID4ifIm;Tuwima Gardens /w sąsiedztwie 2 parków/ Kredyt 2%;ul. Juliana Tuwima, Stary Widzew, Widzew, Łódź, łódzkie;Zapytaj o cenę;;1 pokój;30.26 m²;HREITInwestycja deweloperska
20230802;/pl/oferta/apartamenty-lozowa-2-pok-balkon-kredyt-2-ID4if3a;Apartamenty Łozowa 2 pok. / balkon/ Kredyt 2%;Radogoszcz, Bałuty, Łódź, łódzkie;Zapytaj o cenę;;2 pokoje;38.55 m²;HREITInwestycja deweloperska
20230802;/pl/oferta/sloneczna-kawalerka-kredyt-2-ID4jjSw;Słoneczna kawalerka / Kredyt 2%;ul. Jana Kilińskiego, Księży Młyn, Widzew, Łódź, łódzkie;Zapytaj o cenę;;1 pokój;28.8 m²;HREITInwestycja deweloperska
20230802;/pl/oferta/3-pokojowe-mieszkanie-65m2-taras-bez-prowizji-ID4iKKq;3-pokojowe mieszkanie 65m2 + taras Bez Prowizji;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;546 504 zł;8400 zł/m²;3 pokoje;65.06 m²;SGIInwestycja deweloperska
20230802;/pl/oferta/3-pokojowe-mieszkanie-57m2-taras-bez-posrednikow-ID4jQ7B;3-pokojowe mieszkanie 57m2 + taras Bez Pośredników;ul. Podchorążych, Złotno, Polesie, Łódź, łódzkie;Zapytaj o cenę;;3 pokoje;57.5 m²;Real Development GroupInwestycja deweloperska
20230802;/pl/oferta/2-pokojowe-mieszkanie-55m2-loggia-ID4jQ7k;2-pokojowe mieszkanie 55m2 + loggia;ul. Podchorążych, Złotno, Polesie, Łódź, łódzkie;Zapytaj o cenę;;2 pokoje;55.79 m²;Real Development GroupInwestycja deweloperska
20230802;/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bez-prowizji-ID4iTi1;3-pokojowe mieszkanie 60m2 + balkon Bez Prowizji;ul. Marcina Kasprzaka, Stare Polesie, Polesie, Łódź, łódzkie;563 510 zł;9250 zł/m²;3 pokoje;60.92 m²;VFM Real EstateInwestycja deweloperska
20230802;/pl/oferta/1-pokojowe-mieszkanie-25m2-ogrodek-bezposrednio-ID4jMSs;1-pokojowe mieszkanie 25m2 + ogródek Bezpośrednio;ul. prof. Bohdana Stefanowskiego, Politechniczna, Polesie, Łódź, łódzkie;Zapytaj o cenę;;1 pokój;25.48 m²;Real Development GroupInwestycja deweloperska
20230802;/pl/oferta/nowe-2023balkongarazpremiumbasen-ID4mvMs;⭐Nowe 2023⭐Balkon⭐Garaż⭐Premium⭐Basen;Górniak, Górna, Łódź, łódzkie;394 850 zł;9350 zł/m²;2 pokoje;42.23 m²;KINGDOM real estate advisorBiuro nieruchomości
20230802;/pl/oferta/2-pokoje-po-remoncie-ul-gnieznienska-baluty-ID4mvLX;2 pokoje, po remoncie, ul. Gnieźnieńska, Bałuty;ul. Gnieźnieńska, Stare Miasto, Bałuty, Łódź, łódzkie;447 000 zł;8121 zł/m²;2 pokoje;55.04 m²;SKiL nieruchomościBiuro nieruchomości
20230802;/pl/oferta/okazja-gotowe-3-pokojowe-mieszkanie-z-balkonem-ID4liof;Okazja! Gotowe 3 pokojowe mieszkanie z balkonem;Stare Polesie, Polesie, Łódź, łódzkie;499 000 zł;9527 zł/m²;3 pokoje;52.38 m²;Golden SquareBiuro nieruchomości
20230802;/pl/oferta/duza-kawalerka-w-scislym-centrum-ID4mvLt;Duża kawalerka w ścisłym Centrum!;ul. Piotrkowska, Centrum, Śródmieście, Łódź, łódzkie;295 000 zł;7763 zł/m²;1 pokój;38 m²;ApartizBiuro nieruchomości
20230802;/pl/oferta/kawalekra-z-widokiem-na-zachody-slonca-ID4mvKZ;Kawalekra z widokiem na zachody słońca;ul. dr. Józefa Kolińskiego, Marysin Doły, Bałuty, Łódź, łódzkie;255 000 zł;8500 zł/m²;1 pokój;30 m²;Izi House Bożena OlubińskaBiuro nieruchomości
20230802;/pl/oferta/2-pokoje-ul-jozefa-widzew-ID4mvKt;2 pokoje, ul. Józefa, Widzew;ul. Józefa, Stary Widzew, Widzew, Łódź, łódzkie;347 000 zł;7768 zł/m²;2 pokoje;44.67 m²;SKiL nieruchomościBiuro nieruchomości
20230802;/pl/oferta/fajna-kawalerka-z-balkonem-w-bloku-z-cegly-ID4mvK7;Fajna kawalerka z balkonem w bloku z cegły!;ul. Legionów, Stare Polesie, Polesie, Łódź, łódzkie;285 000 zł;8548 zł/m²;1 pokój;33.34 m²;ApartizBiuro nieruchomości
20230802;/pl/oferta/sprzedam-mieszkanie-2-pokojowe-na-ul-lutomierskiej-ID4lxve;Sprzedam mieszkanie 2-pokojowe na ul.Lutomierskiej;Żubardź, Bałuty, Łódź, łódzkie;314 000 zł;6978 zł/m²;2 pokoje;45 m²;Oferta prywatna
20230802;/pl/oferta/widzew-52-05m2-rezerwacja-ID4mgXV;WIDZEW 52,05m2 REZERWACJA;ul. Józefa Elsnera, Widzew Wschód, Widzew, Łódź, łódzkie;439 000 zł;8434 zł/m²;2 pokoje;52.05 m²;Oferta prywatna
20230802;/pl/oferta/przestronne-3-pokoje-z-2011-garaz-komorka-ID4mvHb;Przestronne 3 pokoje z 2011, garaż, komórka.;ul. Świtezianki, Radogoszcz, Bałuty, Łódź, łódzkie;769 000 zł;9910 zł/m²;3 pokoje;77.6 m²;7 PiętroBiuro nieruchomości
20230802;/pl/oferta/mieszkanie-38-m-ii-pietro-z-balkonem-dwa-pokoje-ID4mgZh;Mieszkanie 38 m² II pietro z balkonem , dwa pokoje;Marysin, Bałuty, Łódź, łódzkie;280 000 zł;7368 zł/m²;2 pokoje;38 m²;Oferta prywatna
20230802;/pl/oferta/nowoczesne-mieszkanie-generalny-remont-rezerwacja-ID4mke6;Nowoczesne mieszkanie generalny remont Rezerwacja;al. Pasjonistów, Teofilów, Bałuty, Łódź, łódzkie;374 000 zł;8698 zł/m²;2 pokoje;43 m²;Oferta prywatna
20230802;/pl/oferta/kawalerka-slovianka-basen-jacuzzi-sauna-ID4h7wu;Kawalerka Slovianka BASEN, JACUZZI, SAUNA;ul. Słowiańska, Górniak, Górna, Łódź, łódzkie;253 900 zł;9588 zł/m²;1 pokój;26.48 m²;Oferta prywatna
20230802;/pl/oferta/komfortowe-mieszkanie-lodz-zubardz-baluty-ID4jQ9r;Komfortowe mieszkanie, Łódź, Żubardź, Bałuty;ul. Powstańców Wielkopolskich, Żubardź, Bałuty, Łódź, łódzkie;630 000 zł;9921 zł/m²;3 pokoje;63.5 m²;Oferta prywatna
20230802;/pl/oferta/bezposrednio-45-64-m2-adamieckiego-ID4lwUw;Bezpośrednio 45,64 m2 - Adamieckiego;ul. Karola Adamieckiego, Widzew Wschód, Widzew, Łódź, łódzkie;367 000 zł;8041 zł/m²;2 pokoje;45.64 m²;Oferta prywatna
20230802;/pl/oferta/w-pelni-wyposazone-top-lokalizacja-ID4mtWB;W pełni wyposażone - Top lokalizacja;G. Narutowicza, Fabryczna, Śródmieście, Łódź, łódzkie;228 000 zł;8479 zł/m²;1 pokój;26.89 m²;Inwestuj w ŁodziBiuro nieruchomości
20230802;/pl/oferta/gotowiec-przy-fabrycznym-ID4mtWD;Gotowiec przy Fabrycznym;G. Narutowicza, Fabryczna, Śródmieście, Łódź, łódzkie;300 000 zł;8434 zł/m²;1 pokój;35.57 m²;Inwestuj w ŁodziBiuro nieruchomości
20230802;/pl/oferta/w-pelni-gotowe-do-wynajmu-narutowicza-41-ID4mtWA;W pełni gotowe do wynajmu - Narutowicza 41;G. Narutowicza, Fabryczna, Śródmieście, Łódź, łódzkie;180 000 zł;8503 zł/m²;1 pokój;21.17 m²;Inwestuj w ŁodziBiuro nieruchomości
20230802;/pl/oferta/w-pelni-gotowe-do-wynajmu-narutowicza-41-ID4mtWz;W pełni gotowe do wynajmu - Narutowicza 41;G. Narutowicza, Fabryczna, Śródmieście, Łódź, łódzkie;250 000 zł;8463 zł/m²;1 pokój;29.54 m²;Inwestuj w ŁodziBiuro nieruchomości
